Runde;Block;Gebot;Bietender
83;27A 3,6 GHz;26279000;Telekom
83;28A 3,6 GHz;26279000;Telekom
83;29K 3,6 GHz;23870000;Telekom
84;01A 2 GHz;65538000;1&1 Drillisch
84;02A 2 GHz;65538000;1&1 Drillisch
84;03A 2 GHz;65514000;Vodafone
84;04A 2 GHz;65514000;Telekom
84;05A 2 GHz;65555000;Vodafone
84;06A 2 GHz;67140000;Vodafone
84;07A 2 GHz;64851000;Telekom
84;08A 2 GHz;64851000;Telekom
84;09A 2 GHz (2026);33547000;Telefónica Deutschland
84;10A 2 GHz (2026);32527000;1&1 Drillisch
84;11A 2 GHz (2026);31621000;Telefónica Deutschland
84;12A 2 GHz (2026);38261000;Telefónica Deutschland
84;01K 3,6 GHz;Kein Gebot;Kein Gebot
84;02A 3,6 GHz;13823000;Telekom
84;03A 3,6 GHz;12567000;1&1 Drillisch
84;04A 3,6 GHz;12567000;Vodafone
84;05A 3,6 GHz;12626000;1&1 Drillisch
84;06A 3,6 GHz;12626000;Vodafone
84;07A 3,6 GHz;12611000;1&1 Drillisch
84;08A 3,6 GHz;13615000;Telefónica Deutschland
84;09A 3,6 GHz;13661000;Telefónica Deutschland
84;10A 3,6 GHz;12552000;Telekom
84;11A 3,6 GHz;12552000;Telekom
84;12A 3,6 GHz;13807000;Vodafone
84;13A 3,6 GHz;13620000;Telefónica Deutschland
84;14A 3,6 GHz;13596000;Telefónica Deutschland
84;15A 3,6 GHz;13622000;Telefónica Deutschland
84;16A 3,6 GHz;13807000;Telekom
84;17A 3,6 GHz;Kein Gebot;Kein Gebot
84;18A 3,6 GHz;Kein Gebot;Kein Gebot
84;19A 3,6 GHz;Kein Gebot;Kein Gebot
84;20A 3,6 GHz;26842000;Telefónica Deutschland
84;21A 3,6 GHz;26002000;Telefónica Deutschland
84;22A 3,6 GHz;26002000;Vodafone
84;23A 3,6 GHz;26002000;Vodafone
84;24A 3,6 GHz;23870000;Vodafone
84;25A 3,6 GHz;23870000;Vodafone
84;26A 3,6 GHz;23890000;Telefónica Deutschland
84;27A 3,6 GHz;26279000;Telekom
84;28A 3,6 GHz;26279000;Telekom
84;29K 3,6 GHz;23870000;Telekom
85;01A 2 GHz;65538000;1&1 Drillisch
85;02A 2 GHz;65538000;1&1 Drillisch
85;03A 2 GHz;72065000;Telekom
85;04A 2 GHz;65514000;Telekom
85;05A 2 GHz;65555000;Vodafone
85;06A 2 GHz;67140000;Vodafone
85;07A 2 GHz;71336000;Telefónica Deutschland
85;08A 2 GHz;64851000;Telekom
85;09A 2 GHz (2026);33547000;Telefónica Deutschland
85;10A 2 GHz (2026);32527000;1&1 Drillisch
85;11A 2 GHz (2026);34783000;1&1 Drillisch
85;12A 2 GHz (2026);38261000;Telefónica Deutschland
85;01K 3,6 GHz;Kein Gebot;Kein Gebot
85;02A 3,6 GHz;13823000;Telekom
85;03A 3,6 GHz;13823000;Telekom
85;04A 3,6 GHz;13823000;1&1 Drillisch
85;05A 3,6 GHz;12626000;1&1 Drillisch
85;06A 3,6 GHz;12626000;Vodafone
85;07A 3,6 GHz;13872000;Telekom
85;08A 3,6 GHz;13615000;Telefónica Deutschland
85;09A 3,6 GHz;13661000;Telefónica Deutschland
85;10A 3,6 GHz;13807000;1&1 Drillisch
85;11A 3,6 GHz;13807000;1&1 Drillisch
85;12A 3,6 GHz;13807000;Vodafone
85;13A 3,6 GHz;13620000;Telefónica Deutschland
85;14A 3,6 GHz;13596000;Telefónica Deutschland
85;15A 3,6 GHz;13622000;Telefónica Deutschland
85;16A 3,6 GHz;13807000;Telekom
85;17A 3,6 GHz;Kein Gebot;Kein Gebot
85;18A 3,6 GHz;Kein Gebot;Kein Gebot
85;19A 3,6 GHz;Kein Gebot;Kein Gebot
85;20A 3,6 GHz;26842000;Telefónica Deutschland
85;21A 3,6 GHz;26002000;Telefónica Deutschland
85;22A 3,6 GHz;26002000;Vodafone
85;23A 3,6 GHz;26002000;Vodafone
85;24A 3,6 GHz;23870000;Vodafone
85;25A 3,6 GHz;23870000;Vodafone
85;26A 3,6 GHz;23890000;Telefónica Deutschland
85;27A 3,6 GHz;26279000;Telekom
85;28A 3,6 GHz;26279000;Telekom
85;29K 3,6 GHz;23870000;Telekom
86;01A 2 GHz;65538000;1&1 Drillisch
86;02A 2 GHz;72091000;Telekom
86;03A 2 GHz;72065000;Telekom
86;04A 2 GHz;65514000;Telekom
86;05A 2 GHz;65555000;Vodafone
86;06A 2 GHz;67140000;Vodafone
86;07A 2 GHz;71336000;Telefónica Deutschland
86;08A 2 GHz;71336000;Vodafone
86;09A 2 GHz (2026);33547000;Telefónica Deutschland
86;10A 2 GHz (2026);35779000;Vodafone
86;11A 2 GHz (2026);34783000;1&1 Drillisch
86;12A 2 GHz (2026);38261000;Telefónica Deutschland
86;01K 3,6 GHz;Kein Gebot;Kein Gebot
86;02A 3,6 GHz;13823000;Telekom
86;03A 3,6 GHz;13823000;Telekom
86;04A 3,6 GHz;13823000;1&1 Drillisch
86;05A 3,6 GHz;13888000;Vodafone
86;06A 3,6 GHz;13888000;1&1 Drillisch
86;07A 3,6 GHz;13872000;Telekom
86;08A 3,6 GHz;13615000;Telefónica Deutschland
86;09A 3,6 GHz;13661000;Telefónica Deutschland
86;10A 3,6 GHz;13807000;1&1 Drillisch
86;11A 3,6 GHz;13807000;1&1 Drillisch
86;12A 3,6 GHz;13807000;Vodafone
86;13A 3,6 GHz;13620000;Telefónica Deutschland
86;14A 3,6 GHz;14955000;1&1 Drillisch
86;15A 3,6 GHz;13622000;Telefónica Deutschland
86;16A 3,6 GHz;13807000;Telekom
86;17A 3,6 GHz;Kein Gebot;Kein Gebot
86;18A 3,6 GHz;Kein Gebot;Kein Gebot
86;19A 3,6 GHz;Kein Gebot;Kein Gebot
86;20A 3,6 GHz;26842000;Telefónica Deutschland
86;21A 3,6 GHz;26002000;Telefónica Deutschland
86;22A 3,6 GHz;26002000;Vodafone
86;23A 3,6 GHz;26002000;Vodafone
86;24A 3,6 GHz;23870000;Vodafone
86;25A 3,6 GHz;23870000;Vodafone
86;26A 3,6 GHz;23890000;Telefónica Deutschland
86;27A 3,6 GHz;26279000;Telekom
86;28A 3,6 GHz;26279000;Telekom
86;29K 3,6 GHz;23870000;Telekom

87;01A 2 GHz;72091000;Telekom
87;02A 2 GHz;72091000;Telekom
87;03A 2 GHz;72065000;Telekom
87;04A 2 GHz;72065000;1&1 Drillisch
87;05A 2 GHz;65555000;Vodafone
87;06A 2 GHz;67140000;Vodafone
87;07A 2 GHz;71336000;Telefónica Deutschland
87;08A 2 GHz;71336000;Vodafone
87;09A 2 GHz (2026);36901000;1&1 Drillisch
87;10A 2 GHz (2026);35779000;Vodafone
87;11A 2 GHz (2026);34783000;1&1 Drillisch
87;12A 2 GHz (2026);38261000;Telefónica Deutschland
87;01K 3,6 GHz;Kein Gebot;Kein Gebot
87;02A 3,6 GHz;13823000;Telekom
87;03A 3,6 GHz;13823000;Telekom
87;04A 3,6 GHz;13823000;1&1 Drillisch
87;05A 3,6 GHz;13888000;Vodafone
87;06A 3,6 GHz;13888000;1&1 Drillisch
87;07A 3,6 GHz;13872000;Telekom
87;08A 3,6 GHz;14976000;1&1 Drillisch
87;09A 3,6 GHz;13661000;Telefónica Deutschland
87;10A 3,6 GHz;25187000;Telefónica Deutschland
87;11A 3,6 GHz;13807000;1&1 Drillisch
87;12A 3,6 GHz;13807000;Vodafone
87;13A 3,6 GHz;14982000;Vodafone
87;14A 3,6 GHz;14955000;1&1 Drillisch
87;15A 3,6 GHz;14984000;Telekom
87;16A 3,6 GHz;13807000;Telekom
87;17A 3,6 GHz;Kein Gebot;Kein Gebot
87;18A 3,6 GHz;Kein Gebot;Kein Gebot
87;19A 3,6 GHz;Kein Gebot;Kein Gebot
87;20A 3,6 GHz;26842000;Telefónica Deutschland
87;21A 3,6 GHz;26002000;Telefónica Deutschland
87;22A 3,6 GHz;26002000;Vodafone
87;23A 3,6 GHz;26002000;Vodafone
87;24A 3,6 GHz;23870000;Vodafone
87;25A 3,6 GHz;23870000;Vodafone
87;26A 3,6 GHz;23890000;Telefónica Deutschland
87;27A 3,6 GHz;26279000;Telekom
87;28A 3,6 GHz;26279000;Telekom
87;29K 3,6 GHz;23870000;Telekom
88;01A 2 GHz;72091000;Telekom
88;02A 2 GHz;72091000;Telekom
88;03A 2 GHz;72065000;Telekom
88;04A 2 GHz;72065000;1&1 Drillisch
88;05A 2 GHz;72110000;1&1 Drillisch
88;06A 2 GHz;73854000;Telefónica Deutschland
88;07A 2 GHz;71336000;Telefónica Deutschland
88;08A 2 GHz;71336000;Vodafone
88;09A 2 GHz (2026);36901000;1&1 Drillisch
88;10A 2 GHz (2026);35779000;Vodafone
88;11A 2 GHz (2026);34783000;1&1 Drillisch
88;12A 2 GHz (2026);38261000;Telefónica Deutschland
88;01K 3,6 GHz;Kein Gebot;Kein Gebot
88;02A 3,6 GHz;13823000;Telekom
88;03A 3,6 GHz;13823000;Telekom
88;04A 3,6 GHz;13823000;1&1 Drillisch
88;05A 3,6 GHz;13888000;Vodafone
88;06A 3,6 GHz;13888000;1&1 Drillisch
88;07A 3,6 GHz;13872000;Telekom
88;08A 3,6 GHz;14976000;1&1 Drillisch
88;09A 3,6 GHz;15027000;1&1 Drillisch
88;10A 3,6 GHz;25187000;Telefónica Deutschland
88;11A 3,6 GHz;25187000;Telefónica Deutschland
88;12A 3,6 GHz;25187000;Telefónica Deutschland
88;13A 3,6 GHz;14982000;Vodafone
88;14A 3,6 GHz;14955000;1&1 Drillisch
88;15A 3,6 GHz;14984000;Telekom
88;16A 3,6 GHz;25187000;Telefónica Deutschland
88;17A 3,6 GHz;Kein Gebot;Kein Gebot
88;18A 3,6 GHz;Kein Gebot;Kein Gebot
88;19A 3,6 GHz;Kein Gebot;Kein Gebot
88;20A 3,6 GHz;26842000;Telefónica Deutschland
88;21A 3,6 GHz;26002000;Telefónica Deutschland
88;22A 3,6 GHz;26002000;Vodafone
88;23A 3,6 GHz;26002000;Vodafone
88;24A 3,6 GHz;23870000;Vodafone
88;25A 3,6 GHz;23870000;Vodafone
88;26A 3,6 GHz;23890000;Telefónica Deutschland
88;27A 3,6 GHz;26279000;Telekom
88;28A 3,6 GHz;26279000;Telekom
88;29K 3,6 GHz;23870000;Telekom
89;01A 2 GHz;72091000;Telekom
89;02A 2 GHz;72091000;Telekom
89;03A 2 GHz;72065000;Telekom
89;04A 2 GHz;79271000;Vodafone
89;05A 2 GHz;72110000;1&1 Drillisch
89;06A 2 GHz;73854000;Telefónica Deutschland
89;07A 2 GHz;78469000;Vodafone
89;08A 2 GHz;78469000;Telefónica Deutschland
89;09A 2 GHz (2026);40591000;Telekom
89;10A 2 GHz (2026);39356000;Telekom
89;11A 2 GHz (2026);38261000;Telekom
89;12A 2 GHz (2026);42087000;Telekom
89;01K 3,6 GHz;Kein Gebot;Kein Gebot
89;02A 3,6 GHz;25205000;Telefónica Deutschland
89;03A 3,6 GHz;15205000;1&1 Drillisch
89;04A 3,6 GHz;15205000;Vodafone
89;05A 3,6 GHz;13888000;Vodafone
89;06A 3,6 GHz;13888000;1&1 Drillisch
89;07A 3,6 GHz;Kein Gebot;Kein Gebot
89;08A 3,6 GHz;14976000;1&1 Drillisch
89;09A 3,6 GHz;15027000;1&1 Drillisch
89;10A 3,6 GHz;25187000;Telefónica Deutschland
89;11A 3,6 GHz;25187000;Telefónica Deutschland
89;12A 3,6 GHz;25187000;Telefónica Deutschland
89;13A 3,6 GHz;14982000;Vodafone
89;14A 3,6 GHz;14955000;1&1 Drillisch
89;15A 3,6 GHz;Kein Gebot;Kein Gebot
89;16A 3,6 GHz;25187000;Telefónica Deutschland
89;17A 3,6 GHz;29819000;Telekom
89;18A 3,6 GHz;26842000;Telekom
89;19A 3,6 GHz;26842000;Telekom
89;20A 3,6 GHz;29526000;Telekom
89;21A 3,6 GHz;28602000;Telekom
89;22A 3,6 GHz;26002000;Vodafone
89;23A 3,6 GHz;26002000;Vodafone
89;24A 3,6 GHz;23870000;Vodafone
89;25A 3,6 GHz;23870000;Vodafone
89;26A 3,6 GHz;26279000;Telekom
89;27A 3,6 GHz;26279000;Telekom
89;28A 3,6 GHz;26279000;Telekom
89;29K 3,6 GHz;23870000;Telekom
90;01A 2 GHz;72091000;Telekom
90;02A 2 GHz;72091000;Telekom
90;03A 2 GHz;79271000;Vodafone
90;04A 2 GHz;79271000;Vodafone
90;05A 2 GHz;79321000;Telekom
90;06A 2 GHz;73854000;Telefónica Deutschland
90;07A 2 GHz;78469000;Vodafone
90;08A 2 GHz;Kein Gebot;Kein Gebot
90;09A 2 GHz (2026);44660000;Telefónica Deutschland
90;10A 2 GHz (2026);43301000;1&1 Drillisch
90;11A 2 GHz (2026);42097000;1&1 Drillisch
90;12A 2 GHz (2026);42087000;Telekom
90;01K 3,6 GHz;2200000;1&1 Drillisch
90;02A 3,6 GHz;25205000;Telefónica Deutschland
90;03A 3,6 GHz;16735000;Telefónica Deutschland
90;04A 3,6 GHz;15205000;Vodafone
90;05A 3,6 GHz;13888000;Vodafone
90;06A 3,6 GHz;13888000;1&1 Drillisch
90;07A 3,6 GHz;15269000;Telefónica Deutschland
90;08A 3,6 GHz;14976000;1&1 Drillisch
90;09A 3,6 GHz;15027000;1&1 Drillisch
90;10A 3,6 GHz;25187000;Telefónica Deutschland
90;11A 3,6 GHz;25187000;Telefónica Deutschland
90;12A 3,6 GHz;25187000;Telefónica Deutschland
90;13A 3,6 GHz;14982000;Vodafone
90;14A 3,6 GHz;14955000;1&1 Drillisch
90;15A 3,6 GHz;Kein Gebot;Kein Gebot
90;16A 3,6 GHz;25187000;Telefónica Deutschland
90;17A 3,6 GHz;29819000;Telekom
90;18A 3,6 GHz;26842000;Telekom
90;19A 3,6 GHz;26842000;Telekom
90;20A 3,6 GHz;29526000;Telekom
90;21A 3,6 GHz;28602000;Telekom
90;22A 3,6 GHz;26002000;Vodafone
90;23A 3,6 GHz;26002000;Vodafone
90;24A 3,6 GHz;23870000;Vodafone
90;25A 3,6 GHz;23870000;Vodafone
90;26A 3,6 GHz;26279000;Telekom
90;27A 3,6 GHz;26279000;Telekom
90;28A 3,6 GHz;26279000;Telekom
90;29K 3,6 GHz;23870000;Telekom
91;01A 2 GHz;72091000;Telekom
91;02A 2 GHz;72091000;Telekom
91;03A 2 GHz;79271000;Vodafone
91;04A 2 GHz;79271000;Vodafone
91;05A 2 GHz;79321000;Telekom
91;06A 2 GHz;73854000;Telefónica Deutschland
91;07A 2 GHz;78469000;Vodafone
91;08A 2 GHz;86315000;Telekom
91;09A 2 GHz (2026);44660000;Telefónica Deutschland
91;10A 2 GHz (2026);43301000;1&1 Drillisch
91;11A 2 GHz (2026);46306000;Telefónica Deutschland
91;12A 2 GHz (2026);46295000;Telefónica Deutschland
91;01K 3,6 GHz;2200000;1&1 Drillisch
91;02A 3,6 GHz;25205000;Telefónica Deutschland
91;03A 3,6 GHz;16735000;Telefónica Deutschland
91;04A 3,6 GHz;15205000;Vodafone
91;05A 3,6 GHz;15276000;1&1 Drillisch
91;06A 3,6 GHz;15276000;Vodafone
91;07A 3,6 GHz;15269000;Telefónica Deutschland
91;08A 3,6 GHz;14976000;1&1 Drillisch
91;09A 3,6 GHz;15027000;1&1 Drillisch
91;10A 3,6 GHz;25187000;Telefónica Deutschland
91;11A 3,6 GHz;25187000;Telefónica Deutschland
91;12A 3,6 GHz;25187000;Telefónica Deutschland
91;13A 3,6 GHz;14982000;Vodafone
91;14A 3,6 GHz;14955000;1&1 Drillisch
91;15A 3,6 GHz;Kein Gebot;Kein Gebot
91;16A 3,6 GHz;25187000;Telefónica Deutschland
91;17A 3,6 GHz;29819000;Telekom
91;18A 3,6 GHz;26842000;Telekom
91;19A 3,6 GHz;26842000;Telekom
91;20A 3,6 GHz;29526000;Telekom
91;21A 3,6 GHz;28602000;Telekom
91;22A 3,6 GHz;26002000;Vodafone
91;23A 3,6 GHz;26002000;Vodafone
91;24A 3,6 GHz;23870000;Vodafone
91;25A 3,6 GHz;23870000;Vodafone
91;26A 3,6 GHz;26279000;Telekom
91;27A 3,6 GHz;26279000;Telekom
91;28A 3,6 GHz;26279000;Telekom
91;29K 3,6 GHz;23870000;Telekom
92;01A 2 GHz;72091000;Telekom
92;02A 2 GHz;72091000;Telekom
92;03A 2 GHz;79271000;Vodafone
92;04A 2 GHz;79271000;Vodafone
92;05A 2 GHz;79321000;Telekom
92;06A 2 GHz;73854000;Telefónica Deutschland
92;07A 2 GHz;78469000;Vodafone
92;08A 2 GHz;86315000;Telekom
92;09A 2 GHz (2026);49126000;1&1 Drillisch
92;10A 2 GHz (2026);67631000;Vodafone
92;11A 2 GHz (2026);46306000;Telefónica Deutschland
92;12A 2 GHz (2026);46295000;Telefónica Deutschland
92;01K 3,6 GHz;2200000;1&1 Drillisch
92;02A 3,6 GHz;25205000;Telefónica Deutschland
92;03A 3,6 GHz;16735000;Telefónica Deutschland
92;04A 3,6 GHz;26725000;Vodafone
92;05A 3,6 GHz;15276000;1&1 Drillisch
92;06A 3,6 GHz;26803000;Vodafone
92;07A 3,6 GHz;15269000;Telefónica Deutschland
92;08A 3,6 GHz;14976000;1&1 Drillisch
92;09A 3,6 GHz;15027000;1&1 Drillisch
92;10A 3,6 GHz;25187000;Telefónica Deutschland
92;11A 3,6 GHz;25187000;Telefónica Deutschland
92;12A 3,6 GHz;25187000;Telefónica Deutschland
92;13A 3,6 GHz;26480000;Vodafone
92;14A 3,6 GHz;14955000;1&1 Drillisch
92;15A 3,6 GHz;26482000;Vodafone
92;16A 3,6 GHz;25187000;Telefónica Deutschland
92;17A 3,6 GHz;29819000;Telekom
92;18A 3,6 GHz;26842000;Telekom
92;19A 3,6 GHz;26842000;Telekom
92;20A 3,6 GHz;29526000;Telekom
92;21A 3,6 GHz;28602000;Telekom
92;22A 3,6 GHz;26002000;Vodafone
92;23A 3,6 GHz;26002000;Vodafone
92;24A 3,6 GHz;23870000;Vodafone
92;25A 3,6 GHz;23870000;Vodafone
92;26A 3,6 GHz;26279000;Telekom
92;27A 3,6 GHz;26279000;Telekom
92;28A 3,6 GHz;26279000;Telekom
92;29K 3,6 GHz;23870000;Telekom
93;01A 2 GHz;72091000;Telekom
93;02A 2 GHz;72091000;Telekom
93;03A 2 GHz;79271000;Vodafone
93;04A 2 GHz;79271000;Vodafone
93;05A 2 GHz;79321000;Telekom
93;06A 2 GHz;73854000;Telefónica Deutschland
93;07A 2 GHz;78469000;Vodafone
93;08A 2 GHz;86315000;Telekom
93;09A 2 GHz (2026);54138000;Telefónica Deutschland
93;10A 2 GHz (2026);67631000;Vodafone
93;11A 2 GHz (2026);60936000;1&1 Drillisch
93;12A 2 GHz (2026);60924000;1&1 Drillisch
93;01K 3,6 GHz;2200000;1&1 Drillisch
93;02A 3,6 GHz;27735000;1&1 Drillisch
93;03A 3,6 GHz;28408000;Telefónica Deutschland
93;04A 3,6 GHz;26725000;Vodafone
93;05A 3,6 GHz;26803000;1&1 Drillisch
93;06A 3,6 GHz;26803000;Vodafone
93;07A 3,6 GHz;26795000;Telefónica Deutschland
93;08A 3,6 GHz;26473000;1&1 Drillisch
93;09A 3,6 GHz;26529000;1&1 Drillisch
93;10A 3,6 GHz;25187000;Telefónica Deutschland
93;11A 3,6 GHz;25187000;Telefónica Deutschland
93;12A 3,6 GHz;25187000;Telefónica Deutschland
93;13A 3,6 GHz;26480000;Vodafone
93;14A 3,6 GHz;26450000;1&1 Drillisch
93;15A 3,6 GHz;26482000;Vodafone
93;16A 3,6 GHz;25187000;Telefónica Deutschland
93;17A 3,6 GHz;29819000;Telekom
93;18A 3,6 GHz;26842000;Telekom
93;19A 3,6 GHz;26842000;Telekom
93;20A 3,6 GHz;29526000;Telekom
93;21A 3,6 GHz;28602000;Telekom
93;22A 3,6 GHz;26002000;Vodafone
93;23A 3,6 GHz;26002000;Vodafone
93;24A 3,6 GHz;23870000;Vodafone
93;25A 3,6 GHz;23870000;Vodafone
93;26A 3,6 GHz;26279000;Telekom
93;27A 3,6 GHz;26279000;Telekom
93;28A 3,6 GHz;26279000;Telekom
93;29K 3,6 GHz;23870000;Telekom
94;01A 2 GHz;72091000;Telekom
94;02A 2 GHz;72091000;Telekom
94;03A 2 GHz;79271000;Vodafone
94;04A 2 GHz;79271000;Vodafone
94;05A 2 GHz;79321000;Telekom
94;06A 2 GHz;73854000;Telefónica Deutschland
94;07A 2 GHz;78469000;Vodafone
94;08A 2 GHz;86315000;Telekom
94;09A 2 GHz (2026);54138000;Telefónica Deutschland
94;10A 2 GHz (2026);67631000;Vodafone
94;11A 2 GHz (2026);60936000;1&1 Drillisch
94;12A 2 GHz (2026);67016000;Telefónica Deutschland
94;01K 3,6 GHz;2200000;1&1 Drillisch
94;02A 3,6 GHz;27735000;1&1 Drillisch
94;03A 3,6 GHz;31248000;Telefónica Deutschland
94;04A 3,6 GHz;26725000;Vodafone
94;05A 3,6 GHz;26803000;1&1 Drillisch
94;06A 3,6 GHz;26803000;Vodafone
94;07A 3,6 GHz;29474000;Telefónica Deutschland
94;08A 3,6 GHz;26473000;1&1 Drillisch
94;09A 3,6 GHz;26529000;1&1 Drillisch
94;10A 3,6 GHz;27705000;Telefónica Deutschland
94;11A 3,6 GHz;27705000;Telefónica Deutschland
94;12A 3,6 GHz;27705000;Telefónica Deutschland
94;13A 3,6 GHz;26480000;Vodafone
94;14A 3,6 GHz;29095000;Telefónica Deutschland
94;15A 3,6 GHz;26482000;Vodafone
94;16A 3,6 GHz;27705000;Telefónica Deutschland
94;17A 3,6 GHz;29819000;Telekom
94;18A 3,6 GHz;26842000;Telekom
94;19A 3,6 GHz;26842000;Telekom
94;20A 3,6 GHz;29526000;Telekom
94;21A 3,6 GHz;28602000;Telekom
94;22A 3,6 GHz;26002000;Vodafone
94;23A 3,6 GHz;26002000;Vodafone
94;24A 3,6 GHz;23870000;Vodafone
94;25A 3,6 GHz;23870000;Vodafone
94;26A 3,6 GHz;26279000;Telekom
94;27A 3,6 GHz;26279000;Telekom
94;28A 3,6 GHz;26279000;Telekom
94;29K 3,6 GHz;23870000;Telekom
95;01A 2 GHz;72091000;Telekom
95;02A 2 GHz;72091000;Telekom
95;03A 2 GHz;79271000;Vodafone
95;04A 2 GHz;79271000;Vodafone
95;05A 2 GHz;79321000;Telekom
95;06A 2 GHz;73854000;Telefónica Deutschland
95;07A 2 GHz;78469000;Vodafone
95;08A 2 GHz;86315000;Telekom
95;09A 2 GHz (2026);59551000;1&1 Drillisch
95;10A 2 GHz (2026);67631000;Vodafone
95;11A 2 GHz (2026);60936000;1&1 Drillisch
95;12A 2 GHz (2026);67016000;Telefónica Deutschland
95;01K 3,6 GHz;2200000;1&1 Drillisch
95;02A 3,6 GHz;27735000;1&1 Drillisch
95;03A 3,6 GHz;31248000;Telefónica Deutschland
95;04A 3,6 GHz;26725000;Vodafone
95;05A 3,6 GHz;26803000;1&1 Drillisch
95;06A 3,6 GHz;26803000;Vodafone
95;07A 3,6 GHz;29474000;Telefónica Deutschland
95;08A 3,6 GHz;26473000;1&1 Drillisch
95;09A 3,6 GHz;26529000;1&1 Drillisch
95;10A 3,6 GHz;30475000;1&1 Drillisch
95;11A 3,6 GHz;27705000;Telefónica Deutschland
95;12A 3,6 GHz;27705000;Telefónica Deutschland
95;13A 3,6 GHz;26480000;Vodafone
95;14A 3,6 GHz;29095000;Telefónica Deutschland
95;15A 3,6 GHz;26482000;Vodafone
95;16A 3,6 GHz;27705000;Telefónica Deutschland
95;17A 3,6 GHz;29819000;Telekom
95;18A 3,6 GHz;26842000;Telekom
95;19A 3,6 GHz;26842000;Telekom
95;20A 3,6 GHz;29526000;Telekom
95;21A 3,6 GHz;28602000;Telekom
95;22A 3,6 GHz;26002000;Vodafone
95;23A 3,6 GHz;26002000;Vodafone
95;24A 3,6 GHz;23870000;Vodafone
95;25A 3,6 GHz;23870000;Vodafone
95;26A 3,6 GHz;26279000;Telekom
95;27A 3,6 GHz;26279000;Telekom
95;28A 3,6 GHz;26279000;Telekom
95;29K 3,6 GHz;23870000;Telekom
96;01A 2 GHz;72091000;Telekom
96;02A 2 GHz;72091000;Telekom
96;03A 2 GHz;79271000;Vodafone
96;04A 2 GHz;79271000;Vodafone
96;05A 2 GHz;79321000;Telekom
96;06A 2 GHz;73854000;Telefónica Deutschland
96;07A 2 GHz;78469000;Vodafone
96;08A 2 GHz;86315000;Telekom
96;09A 2 GHz (2026);65506000;Telefónica Deutschland
96;10A 2 GHz (2026);67631000;Vodafone
96;11A 2 GHz (2026);67029000;Telefónica Deutschland
96;12A 2 GHz (2026);67016000;Telefónica Deutschland
96;01K 3,6 GHz;2200000;1&1 Drillisch
96;02A 3,6 GHz;30508000;Telefónica Deutschland
96;03A 3,6 GHz;31248000;Telefónica Deutschland
96;04A 3,6 GHz;26725000;Vodafone
96;05A 3,6 GHz;29483000;Telefónica Deutschland
96;06A 3,6 GHz;26803000;Vodafone
96;07A 3,6 GHz;29474000;Telefónica Deutschland
96;08A 3,6 GHz;29120000;Telefónica Deutschland
96;09A 3,6 GHz;29181000;Telefónica Deutschland
96;10A 3,6 GHz;33522000;Telefónica Deutschland
96;11A 3,6 GHz;27705000;Telefónica Deutschland
96;12A 3,6 GHz;27705000;Telefónica Deutschland
96;13A 3,6 GHz;26480000;Vodafone
96;14A 3,6 GHz;29095000;Telefónica Deutschland
96;15A 3,6 GHz;26482000;Vodafone
96;16A 3,6 GHz;27705000;Telefónica Deutschland
96;17A 3,6 GHz;29819000;Telekom
96;18A 3,6 GHz;26842000;Telekom
96;19A 3,6 GHz;26842000;Telekom
96;20A 3,6 GHz;29526000;Telekom
96;21A 3,6 GHz;28602000;Telekom
96;22A 3,6 GHz;26002000;Vodafone
96;23A 3,6 GHz;26002000;Vodafone
96;24A 3,6 GHz;23870000;Vodafone
96;25A 3,6 GHz;23870000;Vodafone
96;26A 3,6 GHz;26279000;Telekom
96;27A 3,6 GHz;26279000;Telekom
96;28A 3,6 GHz;26279000;Telekom
96;29K 3,6 GHz;23870000;Telekom
97;01A 2 GHz;99300000;1&1 Drillisch
97;02A 2 GHz;99300000;1&1 Drillisch
97;03A 2 GHz;79271000;Vodafone
97;04A 2 GHz;79271000;Vodafone
97;05A 2 GHz;79321000;Telekom
97;06A 2 GHz;73854000;Telefónica Deutschland
97;07A 2 GHz;78469000;Vodafone
97;08A 2 GHz;86315000;Telekom
97;09A 2 GHz (2026);92056000;1&1 Drillisch
97;10A 2 GHz (2026);67631000;Vodafone
97;11A 2 GHz (2026);67029000;Telefónica Deutschland
97;12A 2 GHz (2026);93717000;1&1 Drillisch
97;01K 3,6 GHz;Kein Gebot;Kein Gebot
97;02A 3,6 GHz;30508000;Telefónica Deutschland
97;03A 3,6 GHz;31248000;Telefónica Deutschland
97;04A 3,6 GHz;26725000;Vodafone
97;05A 3,6 GHz;29483000;Telefónica Deutschland
97;06A 3,6 GHz;26803000;Vodafone
97;07A 3,6 GHz;29474000;Telefónica Deutschland
97;08A 3,6 GHz;29120000;Telefónica Deutschland
97;09A 3,6 GHz;29181000;Telefónica Deutschland
97;10A 3,6 GHz;33522000;Telefónica Deutschland
97;11A 3,6 GHz;27705000;Telefónica Deutschland
97;12A 3,6 GHz;27705000;Telefónica Deutschland
97;13A 3,6 GHz;26480000;Vodafone
97;14A 3,6 GHz;29095000;Telefónica Deutschland
97;15A 3,6 GHz;26482000;Vodafone
97;16A 3,6 GHz;27705000;Telefónica Deutschland
97;17A 3,6 GHz;29819000;Telekom
97;18A 3,6 GHz;26842000;Telekom
97;19A 3,6 GHz;26842000;Telekom
97;20A 3,6 GHz;29526000;Telekom
97;21A 3,6 GHz;28602000;Telekom
